;,8523.336966629207,
+,776264.0666666667,
<,1.5865555555555555,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.13883333333333336,
lr,0.0002,
a,-0.17843585,
c,0.057454787,
;,8235.693952892425,
+,758982.15,
<,1.5540222222222222,
>,0.5589111111111111,
ENTR,0.01,
REW,0.055499999999999924,
lr,0.0002,
a,0.15324126,
c,0.071966395,
;,8350.72476225401,
+,754867.5666666667,
<,1.5540222222222222,
>,0.5589111111111111,
ENTR,0.01,
REW,-0.22916666666666666,
lr,0.0002,
a,0.22403488,
c,0.098670326,
;,8172.572681585275,
+,747109.9333333333,
<,1.4784,
>,0.5639555555555555,
ENTR,0.01,
REW,-0.09699999999999993,
lr,0.0002,
a,-0.54107785,
c,0.08442943,
;,8677.21940993667,
+,755919.0666666667,
<,1.577488888888889,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.29699999999999993,
lr,0.0002,
a,-0.18430956,
c,0.09876553,
;,8858.828725260708,
+,754566.9833333333,
<,1.6877555555555555,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.3789999999999999,
lr,0.0002,
a,-0.2974427,
c,0.03600163,
;,8907.403109613906,
+,754331.9333333333,
<,1.7636444444444443,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.2823333333333332,
lr,0.0002,
a,-0.05666014,
c,0.11067762,
;,9123.80438792361,
+,748680.6333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.5173333333333331,
lr,0.0002,
a,0.029095883,
c,0.10640101,
;,8865.06338718073,
+,751383.2833333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.12233333333333316,
lr,0.0002,
a,-0.2562419,
c,0.069841474,
;,8604.607067969979,
+,759231.8833333333,
<,1.6434,
>,0.5617777777777778,
ENTR,0.01,
REW,0.04649999999999999,
lr,0.0002,
a,-0.10302583,
c,0.06313567,
;,8902.250215543852,
+,756481.0333333333,
<,1.8312666666666666,
>,0.5617777777777778,
ENTR,0.01,
REW,-0.33549999999999985,
lr,0.0002,
a,0.164662,
c,0.030231655,
;,8153.42366485991,
+,748084.3833333333,
<,1.3991111111111112,
>,0.5620444444444445,
ENTR,0.01,
REW,0.41983333333333334,
lr,0.0002,
MAX REWD: 0.41983333333333334 REWD_ID: 50,
a,-0.34863183,
c,0.06738266,
;,8235.443845204123,
+,739611.6333333333,
<,1.471088888888889,
>,0.5617777777777778,
ENTR,0.01,
REW,0.17950000000000008,
lr,0.0002,
a,-0.32855245,
c,0.10874833,
;,7961.747746822586,
+,743258.6,
<,1.6134444444444445,
>,0.5617777777777778,
ENTR,0.01,
REW,0.431,
lr,0.0002,
MAX REWD: 0.431 REWD_ID: 52,
a,-0.11029625,
c,0.09123515,
;,8004.235820821171,
+,745242.3166666667,
<,1.4914666666666667,
>,0.5617777777777778,
ENTR,0.01,
REW,0.3496666666666668,
lr,0.0002,
a,-0.25864255,
c,0.0344759,
;,9104.68646772458,
+,742318.8,
<,2.1336,
>,0.5549777777777778,
ENTR,0.01,
REW,-0.8739999999999994,
lr,0.0002,
a,-0.2720119,
c,0.16044386,
;,8961.672892771976,
+,751791.8,
<,2.0927777777777776,
>,0.5620222222222222,
ENTR,0.01,
REW,-0.5856666666666663,
lr,0.0002,
a,-0.20213087,
c,0.08364789,
;,8804.808183944717,
+,756345.1166666667,
<,1.8446444444444445,
>,0.5578444444444445,
ENTR,0.01,
REW,-0.5296666666666665,
lr,0.0002,
a,-0.3045572,
c,0.12525944,
;,8823.18620631185,
+,737210.6166666667,
<,2.733311111111111,
>,0.5620222222222222,
ENTR,0.01,
REW,-0.6306666666666666,
lr,0.0002,
a,-0.19158158,
c,0.1054094,
;,11575.527416489585,
+,742475.6666666666,
<,2.8654,
>,0.5452888888888889,
ENTR,0.01,
REW,-3.9753333333333356,
lr,0.0002,
a,0.32182616,
c,0.28039387,
;,11043.742633915808,
+,739946.3833333333,
<,2.767933333333333,
>,0.5482888888888889,
ENTR,0.01,
REW,-3.438666666666668,
lr,0.0002,
a,0.0998706,
c,0.11492257,
;,9179.189425103714,
+,748351.5333333333,
<,2.8418888888888887,
>,0.5589111111111111,
ENTR,0.01,
REW,-1.1775000000000004,
lr,0.0002,
a,0.32228845,
c,0.09209584,
;,8728.221985248241,
+,750013.1,
<,2.6890222222222224,
>,0.5589111111111111,
ENTR,0.001,
REW,-0.5700000000000003,
lr,0.000192,
a,0.07624371,
c,0.053224318,
;,7645.203211351623,
+,743832.0833333334,
<,1.5472444444444444,
>,0.5617777777777778,
ENTR,0.001,
REW,0.5610000000000002,
lr,0.000192,
MAX REWD: 0.5610000000000002 REWD_ID: 62,
a,-0.41725507,
c,0.049536787,
;,7773.821206637554,
+,745307.65,
<,1.5831555555555556,
>,0.5617777777777778,
ENTR,0.001,
REW,0.5938333333333333,
lr,0.000192,
MAX REWD: 0.5938333333333333 REWD_ID: 63,
a,0.05577423,
c,0.05825352,
;,7869.199308436077,
+,750437.2,
<,2.046088888888889,
>,0.5617777777777778,
ENTR,0.001,
REW,0.36716666666666675,
lr,0.000192,
a,-0.28440666,
c,0.07461716,
;,7647.056272840001,
+,748466.8166666667,
<,1.4019777777777778,
>,0.5620444444444445,
ENTR,0.001,
REW,0.7303333333333332,
lr,0.000192,
MAX REWD: 0.7303333333333332 REWD_ID: 65,
a,-0.09809158,
c,0.04069849,
;,7885.228461687085,
+,744063.4833333333,
<,1.6179333333333332,
>,0.5617777777777778,
ENTR,0.001,
REW,0.4286666666666667,
lr,0.000192,
a,0.038057845,
c,0.051313065,
;,7946.100021997974,
+,743870.2,
<,1.6386222222222222,
>,0.5617777777777778,
ENTR,0.001,
REW,0.44099999999999995,
lr,0.000192,
a,0.067687735,
c,0.038477525,
;,7987.557266815596,
+,736989.1333333333,
<,1.6483777777777777,
>,0.5617777777777778,
ENTR,0.001,
REW,0.11900000000000002,
lr,0.000192,
a,-0.18448947,
c,0.09076678,
;,8010.589555823674,
+,734284.0833333334,
<,1.594,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.1636666666666667,
lr,0.000192,
a,0.091481544,
c,0.09533054,
;,8329.851261640015,
+,737532.85,
<,1.7110222222222222,
>,0.5636,
ENTR,0.001,
REW,-0.32399999999999995,
lr,0.000192,
a,0.32397005,
c,0.04603452,
;,9051.473203477544,
+,718773.7,
<,2.0188,
>,0.5267555555555555,
ENTR,0.001,
REW,-1.8403333333333327,
lr,0.000192,
a,0.012340304,
c,0.05206675,
;,8913.89507035557,
+,718054.7833333333,
<,2.014177777777778,
>,0.5267555555555555,
ENTR,0.001,
REW,-1.7978333333333327,
lr,0.000192,
a,0.007309028,
c,0.061970282,
;,9514.053464599154,
+,757874.7166666667,
<,2.6665111111111113,
>,0.5617777777777778,
ENTR,0.001,
REW,-1.8384999999999998,
lr,0.000192,
a,-0.4513449,
c,0.067652285,
;,9465.530540849923,
+,741575.8833333333,
<,2.673888888888889,
>,0.5638222222222222,
ENTR,0.001,
REW,-1.627,
lr,0.000192,
a,0.12375914,
c,0.05692918,
;,8505.80301695374,
+,744169.3833333333,
<,1.8702444444444444,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.4095000000000001,
lr,0.000192,
a,-0.5422094,
c,0.050940663,
;,8159.54597769732,
+,749411.7333333333,
<,1.9012222222222221,
>,0.5631333333333334,
ENTR,0.001,
REW,-0.01216666666666666,
lr,0.000192,
a,-0.10792112,
c,0.083600305,
;,8710.79721453015,
+,757091.5,
<,2.125977777777778,
>,0.5547111111111112,
ENTR,0.001,
REW,-0.41133333333333316,
lr,0.000192,
a,0.06745984,
c,0.055809848,
;,8680.696883395705,
+,750311.1666666666,
<,2.0976222222222223,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.4991666666666664,
lr,0.000192,
a,0.41741553,
c,0.044615548,
;,8745.18678530513,
+,752897.9666666667,
<,1.9473333333333334,
>,0.5528222222222222,
ENTR,0.001,
REW,-0.6611666666666666,
lr,0.000192,
a,-0.17735197,
c,0.22106965,
;,9862.19776060316,
+,752323.7833333333,
<,2.7034444444444445,
>,0.5488222222222222,
ENTR,0.001,
REW,-2.1868333333333334,
lr,0.000192,
a,0.060896672,
c,0.06457933,
;,9077.761664819398,
+,751989.1833333333,
<,2.2055333333333333,
>,0.5488222222222222,
ENTR,0.001,
REW,-1.1474999999999997,
lr,0.000192,
a,0.07756333,
c,0.041765258,
;,8340.68912307185,
+,750875.2166666667,
<,1.978,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.3831666666666664,
lr,0.000192,
a,-0.18061675,
c,0.035291612,
;,8462.657132114498,
+,750557.55,
<,1.753111111111111,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.13649999999999993,
lr,0.000192,
a,0.3274557,
c,0.0904191,
;,8410.955079814883,
+,749632.6166666667,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.07366666666666676,
lr,0.000192,
a,-0.15904768,
c,0.040710293,
;,8395.840163360393,
+,752659.5333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.04599999999999987,
lr,0.000192,
a,-0.20711485,
c,0.017394349,
;,8565.09931154607,
+,749659.6833333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.46166666666666656,
lr,0.000192,
a,-0.26667923,
c,0.08579238,
;,8396.83918053879,
+,747769.5833333334,
<,1.8798222222222223,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.12216666666666678,
lr,0.000192,
a,-0.10172824,
c,0.14378496,
;,8570.761371286002,
+,747233.8666666667,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.4669999999999999,
lr,0.000192,
a,0.01465671,
c,0.08381118,
;,8595.627848330761,
+,747087.5333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.5246666666666667,
lr,0.000192,
a,0.4275249,
c,0.09538256,
;,8510.105768590634,
+,750420.4833333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.4728333333333334,
lr,0.000192,
a,0.2444433,
c,0.08650707,
;,8885.036147820092,
+,757698.0166666667,
<,1.9076,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.6003333333333333,
lr,0.000192,
a,-0.39113116,
c,0.076756775,
;,8887.883415315251,
+,757935.4,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.5713333333333332,
lr,0.000192,
a,0.038996335,
c,0.044660352,
;,8829.492727870043,
+,758014.2166666667,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.4516666666666666,
lr,0.000192,
a,-0.2505268,
c,0.05352229,
;,9037.987473677587,
+,753168.6,
<,2.2304,
>,0.5546,
ENTR,0.001,
REW,-0.8664999999999996,
lr,0.000192,
a,0.16500007,
c,0.10559318,
;,8730.294758267228,
+,754679.4,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.49150000000000005,
lr,0.000192,
a,-0.4679002,
c,0.030532133,
;,9402.77255547733,
+,753050.7833333333,
<,2.7376444444444443,
>,0.5589111111111111,
ENTR,0.001,
REW,-1.6563333333333334,
lr,0.000192,
a,-0.2896677,
c,0.09274611,
;,9682.500918872987,
+,753773.7833333333,
<,2.7247555555555554,
>,0.5548444444444445,
ENTR,0.001,
REW,-2.0611666666666664,
lr,0.000192,
a,-0.093497984,
c,0.041576914,
;,8225.941194426434,
+,749082.4666666667,
<,1.993111111111111,
>,0.5589111111111111,
ENTR,0.001,
REW,-0.4319999999999998,
lr,0.000192,
a,0.7406733,
c,0.06976257,
;,8679.031677152652,
+,756717.6666666667,
<,1.9712,
>,0.5589111111111111,
ENTR,0.001,
REW,-0.9439999999999997,
lr,0.000192,
a,-0.089687474,
c,0.069596305,
;,11220.27507217001,
+,756645.65,
<,2.776311111111111,
>,0.5452888888888889,
ENTR,0.001,
REW,-4.011333333333335,
lr,0.000192,
a,0.062339466,
c,0.036447234,
;,10895.378790892131,
+,755328.2000000001,
<,2.6811555555555557,
>,0.5482888888888889,
ENTR,0.001,
REW,-3.477333333333333,
lr,0.000192,
a,-0.16088894,
c,0.06240926,
;,11489.792748811318,
+,759317.1000000001,
<,2.7874444444444446,
>,0.5482888888888889,
ENTR,0.001,
REW,-3.9343333333333343,
lr,0.000192,
a,-0.34738168,
c,0.030637627,
;,8813.038985617453,
+,757280.4333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.4569999999999999,
lr,0.000192,
a,-0.0076497076,
c,0.048063535,
;,8814.935498496658,
+,758042.4,
<,1.8458222222222223,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.48283333333333334,
lr,0.000192,
a,-0.25402126,
c,0.06993174,
;,8598.96117946142,
+,753064.5,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.35816666666666663,
lr,0.000192,
a,0.47222927,
c,0.021938073,
;,8502.091420095563,
+,752386.2166666667,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.2479999999999999,
lr,0.000192,
a,0.15194063,
c,0.12785329,
;,8525.984359059797,
+,748563.0833333334,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.24966666666666662,
lr,0.000192,
a,-0.12764266,
c,0.04794156,
;,8582.322008404108,
+,747344.1166666667,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.218,
lr,0.000192,
a,0.088796295,
c,0.04518925,
;,8697.193293971683,
+,749251.35,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.3386666666666666,
lr,0.000192,
a,0.040499493,
c,0.104429685,
;,8333.424203047663,
+,753888.3,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,0.1885,
lr,0.000192,
a,-0.075300485,
c,0.053614933,
;,8467.096969867822,
+,753361.9833333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,0.009833333333333315,
lr,0.000192,
a,-0.2816127,
c,0.082507715,
;,8479.723340884266,
+,753791.9333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,0.05450000000000015,
lr,0.000192,
a,-0.13996759,
c,0.046855193,
;,8540.740050231734,
+,760095.7333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.1613333333333333,
lr,0.000192,
a,-0.40598175,
c,0.04931553,
;,8578.367795128535,
+,766911.0333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.04649999999999991,
lr,0.000192,
a,-0.20363349,
c,0.047909606,
;,8780.88920922453,
+,759637.05,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.2153333333333332,
lr,0.000192,
a,-0.70011777,
c,0.040794034,
;,8739.990659415176,
+,764020.2833333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.2193333333333332,
lr,0.000192,
a,0.23927104,
c,0.06379513,
;,8558.828920985554,
+,753811.9333333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.006000000000000031,
lr,0.000192,
a,0.21894091,
c,0.07298644,
;,8583.439146010449,
+,757407.6333333333,
<,1.7616888888888889,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.08633333333333329,
lr,0.000192,
a,0.5211229,
c,0.0850958,
;,8558.583129021818,
+,757130.15,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.09466666666666661,
lr,0.000192,
a,-0.04673978,
c,0.13354792,
;,8466.530240625043,
+,751806.25,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.30216666666666653,
lr,0.000192,
a,0.42038387,
c,0.04255209,
;,8442.039991780111,
+,743914.5833333334,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.18033333333333332,
lr,0.0001769472,
a,-0.0109989615,
c,0.042609714,
;,8246.679344227721,
+,751570.75,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,0.03416666666666675,
lr,0.0001769472,
a,-0.3355296,
c,0.054463618,
;,8317.006527519168,
+,750863.9833333333,
<,1.8218666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,0.04233333333333346,
lr,0.0001769472,
a,-0.21914028,
c,0.026066314,
;,8243.29730153885,
+,746087.85,
<,1.7484666666666666,
>,0.5617777777777778,
ENTR,0.001,
REW,0.07616666666666659,
lr,0.0001769472,
a,-0.51624805,
c,0.049542826,
;,8430.892181214194,
+,748440.9166666666,
<,1.7278666666666667,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.17366666666666675,
lr,0.0001769472,
a,0.36412543,
c,0.023743713,
;,8464.71894698728,
+,758494.95,
<,1.7307333333333332,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.03316666666666663,
lr,0.0001769472,
a,-0.017144252,
c,0.06583357,
;,8381.323293152293,
+,750461.1333333333,
<,1.7190888888888889,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.07583333333333335,
lr,0.0001769472,
a,-0.14869906,
c,0.05988993,
;,8345.736257842666,
+,756292.55,
<,1.7497111111111112,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.22516666666666668,
lr,0.0001769472,
a,-0.12712409,
c,0.033972323,
;,8503.453519649212,
+,751011.9166666666,
<,1.8206444444444445,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.2174999999999999,
lr,0.0001769472,
a,0.6737629,
c,0.06226517,
;,8060.7816325137865,
+,734693.6166666667,
<,1.7014222222222222,
>,0.5659555555555555,
ENTR,0.001,
REW,-0.4413333333333332,
lr,0.0001769472,
a,0.2627499,
c,0.058422398,
;,8537.308062494974,
+,749175.7166666667,
<,1.6572666666666667,
>,0.5589111111111111,
ENTR,0.001,
REW,-0.48349999999999993,
lr,0.0001769472,
a,-0.24131154,
c,0.07331926,
;,7886.534669842014,
+,746661.7666666667,
<,1.5687,
>,0.5639555555555555,
ENTR,0.001,
REW,-0.03783333333333334,
lr,0.0001769472,
a,0.13896695,
c,0.02136271,
;,7952.009621346338,
+,745676.8666666667,
<,1.7642666666666666,
>,0.5639555555555555,
ENTR,0.001,
REW,-0.2615,
lr,0.0001769472,
a,0.0317319,
c,0.043666292,
;,8108.9146252739365,
+,731762.7333333333,
<,1.7014222222222222,
>,0.5622,
ENTR,0.001,
REW,-0.6463333333333333,
lr,0.0001769472,
a,0.004615051,
c,0.09194864,
;,7750.585878561006,
+,741386.0833333334,
<,1.5709111111111111,
>,0.5656,
ENTR,0.001,
REW,0.07483333333333334,
lr,0.0001769472,
a,-0.1446491,
c,0.052792184,
;,8243.622087499505,
+,744760.2166666667,
<,1.7177111111111112,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.2844999999999999,
lr,0.0001769472,
a,-0.33646718,
c,0.10812745,
;,8331.226584798867,
+,747819.05,
<,1.6113111111111111,
>,0.5639555555555555,
ENTR,0.001,
REW,-0.24516666666666667,
lr,0.0001769472,
a,-0.08790148,
c,0.0806859,
;,8140.11539037272,
+,747708.8,
<,1.9959333333333333,
>,0.5617777777777778,
ENTR,0.001,
REW,-0.26249999999999996,
lr,0.0001769472,
a,0.5989202,
c,0.020031897,
;,7858.4637900042935,
+,743090.9,
<,1.678488888888889,
>,0.5639555555555555,
ENTR,0.001,
REW,0.20199999999999996,
lr,0.0001769472,
a,-0.41368356,
c,0.14041899,
;,8803.640258888589,
+,739325.5333333333,
<,2.1968444444444444,
>,0.5562222222222222,
ENTR,0.001,
REW,-0.7531666666666662,
lr,0.0001769472,
a,-0.03666111,
c,0.027338782,
;,8503.036159082216,
+,737335.2,
<,2.1633555555555555,
>,0.5620222222222222,
ENTR,0.001,
REW,-0.4458333333333328,
lr,0.0001769472,
a,-0.18536296,
c,0.09803993,
;,9485.09203644839,
+,744507.95,
<,2.2617555555555557,
>,0.5547111111111112,
ENTR,0.001,
REW,-1.5329999999999988,
lr,0.0001769472,
a,-0.29966864,
c,0.031814747,
;,9073.154266847256,
+,748106.5,
<,2.0755555555555554,
>,0.5639555555555555,
ENTR,0.001,
REW,-1.0471666666666664,
lr,0.0001769472,
a,0.02501552,
c,0.039798703,
;,9735.063834434393,
+,752067.1333333333,
<,2.2649777777777778,
